date,product_type,region,customer_segment,total_volume_tons,total_revenue,total_margin,avg_final_price,avg_competitor_price,avg_inventory,avg_weather_index,margin_rate
2022-01-23,Soybeans,Northeast,Exporter,939.0,441499.02,93327.21,470.18,520.6,906.0,1.07,0.2113871283338296
2022-01-23,Soybeans,Northeast,Food Processor,506.0,247509.9,57117.28,489.15,514.38,1139.0,1.08,0.2307676581825616
2022-01-23,Soybeans,South,Commercial,861.0,415759.68,86444.4,482.88,503.77,1507.0,1.0,0.20791915175612988
2022-01-23,Soybeans,South,Cooperative,1008.0,467439.84,134285.76,463.73,501.08,1565.0,1.02,0.2872792357621892
2022-01-23,Soybeans,South,Exporter,926.0,414542.42,76191.28,447.67,430.27,1700.0,0.87,0.18379609980566042
2022-01-23,Soybeans,South,Food Processor,661.0,318826.74,77383.27,482.34,517.07,1572.0,0.91,0.24271260936269023
2022-01-23,Soybeans,West,Commercial,663.0,329192.76,72571.98,496.52,523.27,1489.0,0.92,0.22045436236203977
2022-01-23,Soybeans,West,Cooperative,850.0,392802.0,79160.5,462.12,516.19,1295.0,1.06,0.2015277417121094
2022-01-23,Soybeans,West,Exporter,769.0,342843.27,71332.44,445.83,419.14,1308.0,0.97,0.20806136868313033
2022-01-23,Soybeans,West,Food Processor,635.0,301371.0,52146.2,474.6,516.77,1325.0,0.93,0.1730299199325748
2022-01-23,Wheat,Midwest,Commercial,807.0,199651.8,37937.07,247.4,258.4,1747.0,0.86,0.19001616814874697
2022-01-23,Wheat,Midwest,Cooperative,987.0,241331.37,71123.22,244.51,250.72,1562.0,1.0,0.29471187272504196
2022-01-23,Wheat,Midwest,Exporter,1276.0,329756.68,91565.76,258.43,262.76,1624.0,1.09,0.2776767403165267
2022-01-23,Wheat,Midwest,Food Processor,861.0,219382.8,52236.87,254.8,257.09,1451.0,1.11,0.23810832025117742
2022-01-23,Wheat,Northeast,Commercial,383.0,91770.63,18487.41,239.61,250.0,879.0,0.99,0.20145236008513834
2022-01-23,Wheat,Northeast,Cooperative,492.0,122631.0,22818.96,249.25,246.99,1134.0,1.04,0.18607823470411233
2022-01-23,Wheat,Northeast,Exporter,438.0,113757.36,33055.86,259.72,251.96,1043.0,0.71,0.2905821654089019
2022-01-23,Wheat,Northeast,Food Processor,382.0,93028.46,27179.3,243.53,257.03,676.0,1.06,0.2921611300455796
2022-01-23,Wheat,South,Commercial,958.0,234939.92,68200.02,245.24,278.7,1561.0,1.19,0.2902870657315283
2022-01-23,Wheat,South,Cooperative,765.0,210918.15,37171.35,275.71,287.0,1137.0,1.07,0.176235900039897
2022-01-23,Wheat,South,Exporter,703.0,175785.15,34074.41,250.05,253.11,1482.0,1.01,0.19384123175364928
2022-01-23,Wheat,South,Food Processor,427.0,109943.96,29343.44,257.48,250.1,1487.0,0.78,0.26689451607891873
2022-01-23,Wheat,West,Commercial,520.0,124430.8,22666.8,239.29,264.98,906.0,0.97,0.1821639015420619
2022-01-23,Wheat,West,Cooperative,590.0,161748.5,39736.5,274.15,294.82,1071.0,1.19,0.24566842969177458
2022-01-23,Wheat,West,Exporter,591.0,156142.2,36777.93,264.2,262.64,970.0,1.06,0.23554125662376985
2022-01-23,Wheat,West,Food Processor,562.0,122634.02,23373.58,218.21,222.42,960.0,1.21,0.190596214655607
2022-01-30,Canola,Midwest,Commercial,488.0,231521.84,36546.32,474.43,493.25,1232.0,0.77,0.15785258099192714
2022-01-30,Canola,Midwest,Cooperative,701.0,349630.76,101070.18,498.76,511.91,959.0,1.11,0.2890769107386318
2022-01-30,Canola,Midwest,Exporter,809.0,384275.0,61718.61,475.0,481.2,1171.0,1.1,0.16061052631578948
2022-01-30,Canola,Midwest,Food Processor,419.0,213375.75,69243.94,509.25,479.79,1404.0,0.85,0.32451644575355915
2022-01-30,Canola,Northeast,Commercial,278.0,133503.94,30029.56,480.23,507.08,306.0,0.83,0.22493388584636528
2022-01-30,Canola,Northeast,Cooperative,385.0,182339.85,43308.65,473.61,478.34,699.0,0.98,0.23751609974451554
2022-01-30,Canola,Northeast,Exporter,275.0,144498.75,24271.5,525.45,511.75,489.0,1.08,0.16797031116186126
2022-01-30,Canola,Northeast,Food Processor,426.0,223662.78,56508.9,525.03,549.41,472.0,0.89,0.25265222939641546
2022-01-30,Canola,South,Commercial,533.0,230607.78,47570.25,432.66,444.74,826.0,1.03,0.20628206906115656
2022-01-30,Canola,South,Cooperative,529.0,256453.91,56925.69,484.79,504.11,959.0,1.06,0.22197240042080077
2022-01-30,Canola,South,Exporter,363.0,188520.42,52772.94,519.34,482.59,923.0,0.94,0.27993222166596066
2022-01-30,Canola,South,Food Processor,375.0,205931.25,53250.0,549.15,549.15,851.0,1.0,0.2585814440498953
2022-01-30,Canola,West,Commercial,214.0,115870.3,32990.24,541.45,522.67,627.0,0.84,0.2847169637085603
2022-01-30,Canola,West,Cooperative,452.0,240409.76,39310.44,531.88,548.43,809.0,1.02,0.163514326539821
2022-01-30,Canola,West,Exporter,615.0,317561.4,76801.2,516.36,514.62,889.0,1.17,0.24184677356882792
2022-01-30,Canola,West,Food Processor,411.0,226929.54,64494.12,552.14,554.1,842.0,1.02,0.28420328177636106
2022-01-30,Corn,Midwest,Commercial,1127.0,243510.89,37292.43,216.07,216.68,1342.0,0.89,0.15314481418058962
2022-01-30,Corn,Midwest,Cooperative,1563.0,347720.61,59675.34,222.47,218.34,2968.0,1.02,0.1716186452105902
2022-01-30,Corn,Midwest,Exporter,1593.0,338624.01,75540.06,212.57,207.35,2778.0,0.88,0.223079456179141
2022-01-30,Corn,Midwest,Food Processor,1235.0,253829.55,50832.6,205.53,214.86,2941.0,1.06,0.2002627353670997
2022-01-30,Corn,Northeast,Commercial,910.0,206770.2,46137.0,227.22,233.96,1434.0,0.97,0.22313176656984418
2022-01-30,Corn,Northeast,Cooperative,942.0,190199.22,42616.08,201.91,209.18,1467.0,1.07,0.22406022485265714
2022-01-30,Corn,Northeast,Exporter,785.0,155555.6,45600.65,198.16,191.53,1456.0,0.95,0.2931469519580137
2022-01-30,Corn,Northeast,Food Processor,596.0,124641.48,27737.84,209.13,196.54,1514.0,1.09,0.22254100320374887
2022-01-30,Corn,South,Commercial,1030.0,223571.8,52076.8,217.06,233.56,2142.0,1.13,0.2329309868239197
2022-01-30,Corn,South,Cooperative,1137.0,241419.21,39181.02,212.33,214.21,2266.0,0.99,0.16229454151556538
2022-01-30,Corn,South,Exporter,1152.0,240687.36,43153.92,208.93,213.15,2323.0,0.89,0.1792945005504236
2022-01-30,Corn,South,Food Processor,1048.0,228967.04,60375.28,218.48,221.69,2157.0,1.22,0.2636854632002929
2022-01-30,Corn,West,Commercial,909.0,198525.6,50631.3,218.4,204.28,2057.0,1.11,0.25503663003663
2022-01-30,Corn,West,Cooperative,1141.0,237590.43,41646.5,208.23,208.81,1661.0,1.14,0.1752869423233924
2022-01-30,Corn,West,Exporter,737.0,154202.51,33039.71,209.23,224.65,1902.0,0.68,0.21426181713903358
2022-01-30,Corn,West,Food Processor,985.0,178521.4,41685.2,181.24,194.68,2042.0,1.16,0.23350253807106597
2022-01-30,Soybeans,Midwest,Commercial,1113.0,531913.83,136164.42,477.91,513.81,2261.0,0.98,0.2559896214768472
2022-01-30,Soybeans,Midwest,Cooperative,1071.0,484852.41,81867.24,452.71,456.06,2445.0,0.9,0.16884981555521197
2022-01-30,Soybeans,Midwest,Exporter,1203.0,545849.22,130104.45,453.74,434.96,2236.0,1.03,0.23835236038259797
2022-01-30,Soybeans,Midwest,Food Processor,935.0,468883.8,136481.95,501.48,491.79,2402.0,1.02,0.2910784079125788
2022-01-30,Soybeans,Northeast,Commercial,645.0,277859.55,68944.05,430.79,449.56,1379.0,1.16,0.24812553680447552
2022-01-30,Soybeans,Northeast,Cooperative,486.0,223914.78,46826.1,460.73,442.99,985.0,0.9,0.20912465001193759
2022-01-30,Soybeans,Northeast,Exporter,774.0,359902.26,100387.8,464.99,484.74,1168.0,0.94,0.27893072969311167
2022-01-30,Soybeans,Northeast,Food Processor,573.0,275125.95,66525.3,480.15,471.77,1131.0,0.99,0.24179943767572634
2022-01-30,Soybeans,South,Commercial,721.0,334601.68,81855.13,464.08,456.67,1472.0,0.97,0.24463454576797106
2022-01-30,Soybeans,South,Cooperative,978.0,447679.5,89408.76,457.75,477.51,1456.0,0.92,0.19971600218459856
2022-01-30,Soybeans,South,Exporter,1102.0,510556.6,83223.04,463.3,477.99,1663.0,1.11,0.16300453270019424
2022-01-30,Soybeans,South,Food Processor,456.0,222838.08,52745.52,488.68,466.32,1601.0,1.01,0.2366988622411394
2022-01-30,Soybeans,West,Commercial,821.0,383267.43,82863.53,466.83,468.56,1220.0,1.15,0.21620290041342674
2022-01-30,Soybeans,West,Cooperative,846.0,402315.3,104083.38,475.55,477.58,1500.0,1.21,0.2587109662496057
2022-01-30,Soybeans,West,Exporter,935.0,456046.25,78156.65,487.75,508.28,1472.0,0.98,0.17137878011276267
2022-01-30,Soybeans,West,Food Processor,493.0,209470.77,41209.87,424.89,460.89,1186.0,0.8,0.19673327214102476
2022-01-30,Wheat,Midwest,Commercial,951.0,254192.79,39808.86,267.29,264.13,1630.0,1.08,0.15660892663399303
2022-01-30,Wheat,Midwest,Cooperative,976.0,258454.56,64347.68,264.81,263.67,1501.0,1.05,0.2489709603111665
2022-01-30,Wheat,Midwest,Exporter,834.0,228557.7,39990.3,274.05,307.74,1599.0,0.78,0.17496807151979565
2022-01-30,Wheat,Midwest,Food Processor,695.0,175091.35,27146.7,251.93,250.23,1383.0,0.94,0.1550430675187552
2022-01-30,Wheat,Northeast,Commercial,378.0,100691.64,28179.9,266.38,285.02,703.0,0.88,0.27986335310458743
2022-01-30,Wheat,Northeast,Cooperative,595.0,161369.95,48064.1,271.21,281.55,1019.0,1.06,0.2978503742487371
2022-01-30,Wheat,Northeast,Exporter,700.0,170877.0,31556.0,244.11,256.01,1016.0,1.14,0.1846708451108107
2022-01-30,Wheat,Northeast,Food Processor,316.0,86555.56,20675.88,273.91,273.62,809.0,0.89,0.23887408272790334
2022-01-30,Wheat,South,Commercial,523.0,126110.99,25987.87,241.13,248.41,1217.0,0.7,0.20607141376021232
2022-01-30,Wheat,South,Cooperative,574.0,163854.04,48187.3,285.46,271.42,1657.0,1.06,0.2940867371961045
2022-01-30,Wheat,South,Exporter,854.0,220357.62,37353.96,258.03,268.22,1201.0,1.04,0.16951517265434252
2022-01-30,Wheat,South,Food Processor,532.0,129148.32,35862.12,242.76,261.89,1317.0,0.96,0.27768166089965396
2022-01-30,Wheat,West,Commercial,409.0,110082.35,26830.4,269.15,274.07,952.0,0.89,0.24373026193572359
2022-01-30,Wheat,West,Cooperative,767.0,208861.77,35542.78,272.31,254.13,1042.0,1.38,0.17017369909294555
2022-01-30,Wheat,West,Exporter,648.0,169413.12,26529.12,261.44,273.66,1027.0,0.98,0.15659424724602203
2022-01-30,Wheat,West,Food Processor,280.0,74620.0,12017.6,266.5,281.26,1047.0,0.65,0.16105065666041277
2022-02-06,Canola,Midwest,Commercial,723.0,364218.48,95443.23,503.76,513.14,1191.0,1.07,0.26204938859774496
2022-02-06,Canola,Midwest,Cooperative,680.0,323353.6,92065.2,475.52,522.86,1196.0,0.88,0.2847198855989233
2022-02-06,Canola,Midwest,Exporter,888.0,443618.16,104206.8,499.57,518.09,959.0,0.95,0.23490201573353087
2022-02-06,Canola,Midwest,Food Processor,476.0,256678.24,73484.88,539.24,527.18,1244.0,1.08,0.28629181811438326
2022-02-06,Canola,Northeast,Commercial,556.0,297371.04,76311.0,534.84,555.55,526.0,0.87,0.2566188018846758
2022-02-06,Canola,Northeast,Cooperative,273.0,143254.02,26014.17,524.74,522.51,732.0,0.84,0.18159469451537905
2022-02-06,Canola,Northeast,Exporter,421.0,217547.54,48764.43,516.74,523.52,522.0,0.97,0.2241552811858962
2022-02-06,Canola,Northeast,Food Processor,368.0,208257.24,32117.72,565.9164000000001,606.4,713.0,0.96,0.15422138505244765
2022-02-06,Canola,South,Commercial,444.0,221831.28,58310.52,499.62,485.82,793.0,0.99,0.26285977342780514
2022-02-06,Canola,South,Cooperative,609.0,316412.04,55126.68,519.56,545.71,975.0,1.03,0.17422434367541767
2022-02-06,Canola,South,Exporter,591.0,308484.27,64005.3,521.97,537.48,1033.0,1.1,0.20748318868900512
2022-02-06,Canola,South,Food Processor,305.0,155723.85,34144.75,510.57,535.23,782.0,0.97,0.21926474332608653
2022-02-06,Canola,West,Commercial,328.0,167955.68,38940.16,512.06,543.14,854.0,0.84,0.23184783033238296
2022-02-06,Canola,West,Cooperative,624.0,334757.28,97212.96,536.47,609.71,668.0,0.91,0.2903983447350271
2022-02-06,Canola,West,Exporter,421.0,214680.53,48217.13,509.93,509.01,647.0,1.0,0.22459945482713312
2022-02-06,Canola,West,Food Processor,290.0,161683.7,44613.6,557.53,529.51,869.0,1.1,0.2759313400175775
2022-02-06,Corn,Midwest,Commercial,1320.0,251486.4,64614.0,190.52,205.66,2856.0,0.93,0.2569284064665127
2022-02-06,Corn,Midwest,Cooperative,1412.0,281665.76,68482.0,199.48,205.39,2846.0,0.94,0.24313214357329055
2022-02-06,Corn,Midwest,Exporter,1782.0,319744.26,67377.42,179.43,181.7,2841.0,1.0,0.21072284456333945
2022-02-06,Corn,Midwest,Food Processor,1311.0,274352.97,50499.72,209.27,205.55,2946.0,1.13,0.1840684283461557
2022-02-06,Corn,Northeast,Commercial,609.0,113749.02,31296.51,186.78,198.23,1520.0,0.83,0.275136524253132
2022-02-06,Corn,Northeast,Cooperative,823.0,174360.78,36788.1,211.86,202.36,1588.0,1.06,0.210988388558482
2022-02-06,Corn,Northeast,Exporter,1246.0,259217.84,71483.02,208.04,214.64,1531.0,1.22,0.2757642761007499
2022-02-06,Corn,Northeast,Food Processor,657.0,135233.6,32071.46,205.835,188.91,1513.0,1.06,0.23715600265022893
2022-02-06,Corn,South,Commercial,952.0,206650.64,53768.96,217.07,222.2,2392.0,1.01,0.2601925646104943
2022-02-06,Corn,South,Cooperative,1234.0,228117.24,67623.2,184.86,195.87,2186.0,1.01,0.2964405496051066
2022-02-06,Corn,South,Exporter,1334.0,277018.44,70528.58,207.66,220.03,1914.0,0.99,0.254598863526919
2022-02-06,Corn,South,Food Processor,887.0,187618.24,54151.35,211.52,227.64,1971.0,1.03,0.288625189107413
2022-02-06,Corn,West,Commercial,790.0,157905.2,28866.6,199.88,203.44,1837.0,0.87,0.18280968581148688
2022-02-06,Corn,West,Cooperative,936.0,207763.92,51573.6,221.97,236.0,1765.0,0.88,0.24823174302833714
2022-02-06,Corn,West,Exporter,886.0,189391.36,55056.04,213.76,219.7,2113.0,0.9,0.2906998502994012
2022-02-06,Corn,West,Food Processor,880.0,186507.2,48268.0,211.94,229.1,1773.0,1.0,0.25879966028121165
2022-02-06,Soybeans,Midwest,Commercial,960.0,431990.4,74649.6,449.99,460.87,2200.0,0.94,0.17280384008533523
2022-02-06,Soybeans,Midwest,Cooperative,1231.0,588922.71,151154.49,478.41,518.59,2272.0,0.97,0.2566626951777764
2022-02-06,Soybeans,Midwest,Exporter,1042.0,483925.64,90435.18,464.42,488.96,2311.0,0.78,0.18687825675035527
2022-02-06,Soybeans,Midwest,Food Processor,828.0,400760.28,105777.0,484.01,459.65,2162.0,1.11,0.2639408276688498
2022-02-06,Soybeans,Northeast,Commercial,705.0,334071.3,50865.75,473.86,493.78,1383.0,0.93,0.152260161229055
2022-02-06,Soybeans,Northeast,Cooperative,731.0,357013.09,98144.06,488.39,505.21,1233.0,0.9,0.2749032535473699
2022-02-06,Soybeans,Northeast,Exporter,774.0,383602.14,73971.18,495.61,465.81,1208.0,0.95,0.19283307439317202
2022-02-06,Soybeans,Northeast,Unknown,709.0,373579.19,73005.73,526.91,568.1,1122.0,0.98,0.19542236814636274
2022-02-06,Soybeans,South,Commercial,1196.0,523022.76,111275.84,437.31,483.14,1385.0,1.24,0.2127552537101827
2022-02-06,Soybeans,South,Cooperative,834.0,382288.92,60414.96,458.38,465.16,1592.0,0.84,0.15803481827304858
2022-02-06,Soybeans,South,Exporter,1017.0,475345.8,128009.79,467.4,505.77,1675.0,0.85,0.2692982456140351
2022-02-06,Soybeans,South,Food Processor,520.0,232133.2,40539.2,446.41,420.95,1805.0,1.02,0.17463766492686095
2022-02-06,Soybeans,West,Commercial,523.0,259580.59,43769.87,496.33,520.0,1398.0,0.79,0.16861765357725708
2022-02-06,Soybeans,West,Cooperative,714.0,341320.56,81067.56,478.04,484.69,1249.0,0.94,0.2375115053133629
2022-02-06,Soybeans,West,Exporter,906.0,411242.46,123288.48,453.91,434.19,1178.0,1.08,0.2997951135687691
2022-02-06,Soybeans,West,Food Processor,453.0,222468.3,42957.99,491.1,457.2,1280.0,0.92,0.19309712889431888
2022-02-06,Wheat,Midwest,Commercial,866.0,220916.6,37722.96,255.1,268.23,1587.0,1.1,0.17075656605252842
2022-02-06,Wheat,Midwest,Cooperative,1086.0,258826.38,55831.26,238.33,250.02,1679.0,1.09,0.21570931061972895
2022-02-06,Wheat,Midwest,Exporter,888.0,211725.84,40190.88,238.43,242.0,1669.0,0.96,0.18982510590110305
2022-02-06,Wheat,Midwest,Food Processor,708.0,177177.0,27449.16,250.25,264.45,1681.0,1.07,0.15492507492507493
2022-02-06,Wheat,Northeast,Commercial,348.0,90104.16,23148.96,258.92,243.9,920.0,1.02,0.2569133323034142
2022-02-06,Wheat,Northeast,Cooperative,546.0,140349.3,28976.22,257.05,256.56,715.0,0.97,0.2064578875705116
2022-02-06,Wheat,Northeast,Exporter,557.0,146173.51,30479.04,262.43,258.12,772.0,0.87,0.2085127462561445
2022-02-06,Wheat,Northeast,Food Processor,491.0,129393.23,27412.53,263.53,269.34,1067.0,1.04,0.21185443782491556
2022-02-06,Wheat,South,Commercial,417.0,112206.36,20195.31,269.08,273.62,1425.0,0.74,0.17998364798572916
2022-02-06,Wheat,South,Cooperative,583.0,140689.56,25395.48,241.32,255.68,1363.0,0.95,0.18050721034311287
2022-02-06,Wheat,South,Exporter,643.0,168446.71,50231.16,261.97,278.64,1282.0,0.96,0.29820208420811545
2022-02-06,Wheat,South,Food Processor,541.0,139226.35,34791.71,257.35,254.39,1166.0,0.84,0.2498931416359044
2022-02-06,Wheat,West,Commercial,478.0,117320.32,29344.42,245.44,235.75,968.0,0.98,0.25012222946544976
2022-02-06,Wheat,West,Cooperative,724.0,192960.48,45778.52,266.52,278.44,988.0,1.17,0.23724298364100252
2022-02-06,Wheat,West,Exporter,621.0,150604.92,23032.89,242.52,238.0,936.0,1.0,0.15293584034306448
2022-02-06,Wheat,West,Food Processor,459.0,111550.77,27668.52,243.03,256.82,826.0,1.12,0.24803522198905484
2022-02-13,Canola,Midwest,Commercial,697.0,334880.62,51745.28,480.46,522.6,1233.0,0.87,0.15451858635474336
2022-02-13,Canola,Midwest,Cooperative,665.0,330185.8,57196.65,496.52,492.11,1120.0,0.97,0.1732256505276726
2022-02-13,Canola,Midwest,Exporter,743.0,365065.62,61654.14,491.34,504.73,1067.0,0.9,0.16888508975454877
2022-02-13,Canola,Midwest,Food Processor,431.0,233132.21,57654.87,540.91,537.88,1195.0,1.06,0.24730546671350134
2022-02-13,Canola,Northeast,Commercial,320.0,160470.4,31808.0,501.47,521.42,582.0,1.1,0.198217241310547
2022-02-13,Canola,Northeast,Cooperative,543.0,275138.1,69672.33,506.7,563.93,559.0,1.18,0.2532267613972765
2022-02-13,Canola,Northeast,Exporter,439.0,209565.43,36634.55,477.37,469.88,621.0,1.08,0.1748119906990385
2022-02-13,Canola,Northeast,Food Processor,235.0,115187.6,26418.7,490.16,491.83,831.0,0.64,0.2293536804308797
2022-02-13,Canola,South,Commercial,231.0,114495.15,18745.65,495.65,482.41,582.0,0.73,0.16372440230001012
2022-02-13,Canola,South,Cooperative,454.0,236652.04,35511.88,521.26,473.44,821.0,0.94,0.15005947128112648
2022-02-13,Canola,South,Exporter,646.0,329453.54,88734.56,509.99,517.8,580.0,1.02,0.2693386144826369
2022-02-13,Canola,South,Food Processor,699.0,367394.4,108296.07,525.6,536.29,587.0,1.47,0.29476788432267886
2022-02-13,Canola,West,Commercial,225.0,115319.25,26829.0,512.53,518.42,799.0,0.93,0.23264979610949604
2022-02-13,Canola,West,Cooperative,428.0,219367.12,52909.36,512.54,530.53,670.0,0.86,0.2411909314394974
2022-02-13,Canola,West,Exporter,537.0,260965.89,56143.35,485.97,516.18,850.0,0.98,0.2151367368356071
2022-02-13,Canola,West,Food Processor,310.0,171643.9,50716.0,553.69,537.77,764.0,1.09,0.2954721956329354
2022-02-13,Corn,Midwest,Commercial,1400.0,324226.0,64498.0,231.59,221.12,2742.0,1.07,0.19892914201822184
2022-02-13,Corn,Midwest,Cooperative,1676.0,339825.76,93721.92,202.76,214.98,2774.0,1.11,0.2757940422173999
2022-02-13,Corn,Midwest,Exporter,1570.0,319604.9,66756.4,203.57,205.16,2795.0,0.83,0.20887164120449964
2022-02-13,Corn,Midwest,Food Processor,918.0,208652.22,40795.92,227.29,217.22,2750.0,0.77,0.1955211403933301
2022-02-13,Corn,Northeast,Commercial,722.0,153425.0,45904.76,212.5,206.97,1660.0,1.07,0.2992
2022-02-13,Corn,Northeast,Cooperative,1139.0,232971.06,43623.7,204.54,214.72,1573.0,1.17,0.18724943776278477
2022-02-13,Corn,Northeast,Food Processor,744.0,156664.08,31627.44,210.57,216.56,1589.0,1.04,0.20188060977347203
2022-02-13,Corn,Northeast,Unknown,933.0,193942.71,36582.93,207.87,206.92,1488.0,0.95,0.18862750757685093
2022-02-13,Corn,South,Commercial,850.0,147228.5,30226.0,173.21,182.35,2173.0,0.88,0.20529992494659663
2022-02-13,Corn,South,Cooperative,1100.0,226930.0,61061.0,206.3,205.06,2289.0,0.95,0.2690741638390693
2022-02-13,Corn,South,Exporter,1850.0,381451.5,113386.5,206.19,198.21,1993.0,1.31,0.29725010912265387
2022-02-13,Corn,South,Food Processor,1188.0,248814.72,43979.76,209.44,222.94,2152.0,1.21,0.17675706646294884
2022-02-13,Corn,West,Commercial,869.0,188642.52,51401.35,217.08,215.97,1790.0,0.9,0.2724801916344205
2022-02-13,Corn,West,Cooperative,809.0,166006.8,27959.04,205.2,204.85,1927.0,1.01,0.16842105263157897
2022-02-13,Corn,West,Exporter,815.0,165958.45,29780.1,203.63,205.35,1893.0,0.77,0.17944310759711238
2022-02-13,Corn,West,Food Processor,800.0,158008.0,36400.0,197.51,192.58,1935.0,0.98,0.23036808262872766
2022-02-13,Soybeans,Midwest,Commercial,875.0,390355.0,75162.5,446.12,462.47,2062.0,0.9,0.1925490899309603
2022-02-13,Soybeans,Midwest,Cooperative,1143.0,500759.73,112139.73,438.11,454.33,2024.0,0.83,0.22393919335326745
2022-02-13,Soybeans,Midwest,Exporter,1260.0,601637.4,155950.2,477.49,512.55,2294.0,0.87,0.2592096169553289
2022-02-13,Soybeans,Midwest,Food Processor,611.0,301394.08,59016.49,493.28,470.08,2229.0,0.89,0.19581170937398637
2022-02-13,Soybeans,Northeast,Commercial,670.0,325023.7,94905.5,485.11,512.54,1094.0,1.23,0.2919956298571458
2022-02-13,Soybeans,Northeast,Cooperative,740.0,370066.6,75013.8,500.09,556.03,1059.0,1.0,0.20270351336759385
2022-02-13,Soybeans,Northeast,Exporter,954.0,486101.16,94417.38,509.54,543.88,1090.0,1.24,0.1942340149939161
